OBJECTID,School_Code,School_Name,Address,City,State,Zip,Phone,Lowest_Grade,Highest_Grade,District_Code,District_Name,Setting,Charter_YN,Type_,COUNTY,LATITUDE,LONGITUDE,nhid,countyfp10,nhname
1209,6090,MOORE MIDDLE SCHOOL,8455 WEST 88TH AVENUE,ARVADA,CO,80005,3039820400,7th Grade,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.856323,-105.092903,251,08059,Dover Square Park
1154,2616,ELK CREEK ELEMENTARY SCHOOL,13304 SOUTH U S HIGHWAY 285,PINE,CO,80470,3039822900,Kindergarten,5th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.46954,-105.377434,255,08059,West Pike National Forest
1110,30,ADAMS ELEMENTARY SCHOOL,6450 WEST 95TH PLACE,WESTMINSTER,CO,80021,3039829790,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.870041,-105.066238,257,08059,"Oakhurst Park, Sherwood Park"
1178,4402,JEFFERSON ACADEMY ELEMENTARY,9955 YARROW STREET,BROOMFIELD,CO,80021,3034381011,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.87759,-105.083923,257,08059,"Oakhurst Park, Sherwood Park"
1198,5454,MANDALAY MIDDLE SCHOOL,9651 NORTH PIERCE ST,WESTMINSTER,CO,80021,3039829802,7th Grade,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.872189,-105.073006,257,08059,"Oakhurst Park, Sherwood Park"
1234,7529,RYAN ELEMENTARY SCHOOL,5851 WEST 115TH AVENUE,WESTMINSTER,CO,80020,3039823105,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.904572,-105.061234,257,08059,"Oakhurst Park, Sherwood Park"
1236,7753,SEMPER ELEMENTARY SCHOOL,7575 WEST 96TH AVENUE,WESTMINSTER,CO,80021,3039826460,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.871117,-105.080193,257,08059,"Oakhurst Park, Sherwood Park"
1239,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,10951 NORTH HARLAN STREET,WESTMINSTER,CO,80020,3039823182,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.89566,-105.062752,257,08059,"Oakhurst Park, Sherwood Park"
1272,9427,WOODROW WILSON CHARTER ACADEMY,8300 W 94TH AVENUE,WESTMINSTER,CO,80021,3034313694,Preschool,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.867653,-105.090736,257,08059,"Oakhurst Park, Sherwood Park"
1115,370,ARVADA HIGH SCHOOL,7951 WEST 65TH AVENUE,ARVADA,CO,80004,3039820162,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.814827,-105.085354,258,08059,Arvada Center
1248,8300,STOTT ELEMENTARY SCHOOL,6600 YANK WAY,ARVADA,CO,80004,3039822638,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.816223,-105.143799,259,08059,"Yankee Doodle Park, Ralston Vally and Apex"
1265,9429,WEST WOODS ELEMENTARY SCHOOL,16650 WEST 72ND AVENUE,ARVADA,CO,80007,3039825649,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.826855,-105.187988,260,08059,Westwoods Park
310,6241,COLORADO DIGITAL ACADEMY - ELEMENTARY,1526 COLE BOULEVARD SUITE 200,LAKEWOOD,CO,80401,3032554650,Kindergarten,6th Grade,190,BYERS 32J,Remote,Y,Public School Physical Address,JEFFERSON,39.739319,-105.15358,264,08059,Northwest Lakewood
311,6263,COLORADO DIGITAL ACADEMY - MIDDLE,1526 COLE BOULEVARD SUITE 200,LAKEWOOD,CO,80401,3032554650,7th Grade,8th Grade,190,BYERS 32J,Remote,Y,Public School Physical Address,JEFFERSON,39.739319,-105.15358,264,08059,Northwest Lakewood
313,2356,ELEVATE ACADEMY,1526 COLE BOULEVARD SUITE 200,LAKEWOOD,CO,80401,3032554650,Kindergarten,12th Grade,190,BYERS 32J,Remote,Y,Public School Physical Address,JEFFERSON,39.739319,-105.15358,264,08059,Northwest Lakewood
1153,2550,EIBER ELEMENTARY SCHOOL,1385 INDEPENDENCE STREET,LAKEWOOD,CO,80215,3039826406,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.737991,-105.104919,264,08059,Northwest Lakewood
1180,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,7655 WEST 10TH AVENUE,LAKEWOOD,CO,80215,3039827045,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.733055,-105.0821,264,08059,Northwest Lakewood
1181,6541,JEFFERSON COUNTY OPEN SECONDARY,7655 WEST 10TH AVENUE,LAKEWOOD,CO,80215,3039827045,7th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.733055,-105.0821,264,08059,Northwest Lakewood
1187,4802,KULLERSTRAND ELEMENTARY SCHOOL,12225 WEST 38TH AVENUE,WHEAT RIDGE,CO,80033,3039821780,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.76815,-105.135811,264,08059,Northwest Lakewood
1189,4942,LAKEWOOD HIGH SCHOOL,9700 WEST 8TH AVENUE,LAKEWOOD,CO,80215,3039827085,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.729179,-105.108398,264,08059,Northwest Lakewood
1207,5972,MOLHOLM ELEMENTARY SCHOOL,6000 WEST 9TH AVENUE,LAKEWOOD,CO,80214,3039826207,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.731579,-105.11515,264,08059,Northwest Lakewood
1227,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,3400 PIERSON STREET,WHEAT RIDGE,CO,80033,3039827535,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.763077,-105.122459,264,08059,Northwest Lakewood
1232,5415,ROCKY MOUNTAIN DEAF SCHOOL,1921 YOUNGFIELD STREET,GOLDEN,CO,80401,3039845749,Preschool,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.745907,-105.142448,264,08059,Northwest Lakewood
1246,8276,STOBER ELEMENTARY SCHOOL,2300 URBAN STREET,LAKEWOOD,CO,80215,3039827610,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.751896,-105.133568,264,08059,Northwest Lakewood
1256,9154,VIVIAN ELEMENTARY SCHOOL,10500 WEST 25TH AVENUE,LAKEWOOD,CO,80215,3039827670,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.7533,-105.130951,264,08059,Northwest Lakewood
1262,9342,WELCHESTER ELEMENTARY SCHOOL,13000 WEST 10TH AVENUE,GOLDEN,CO,80401,3039827342,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.732697,-105.144501,264,08059,Northwest Lakewood
1149,2288,DRAKE JUNIOR HIGH SCHOOL,12550 WEST 52ND AVENUE,ARVADA,CO,80002,3039821510,7th Grade,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.790764,-105.141586,261,08059,Ralston
1141,1976,CREIGHTON MIDDLE SCHOOL,75 INDEPENDENCE STREET,LAKEWOOD,CO,80226,3039826282,7th Grade,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.717926,-105.105545,266,08059,"Okane Park, Washington Heights Park"
1143,8090,DEANE ELEMENTARY SCHOOL,580 SOUTH HARLAN STREET,LAKEWOOD,CO,80226,3039829655,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.706165,-105.062668,266,08059,"Okane Park, Washington Heights Park"
1145,9432,DENNISON ELEMENTARY SCHOOL,401 INDEPENDENCE STREET,LAKEWOOD,CO,80226,3039826382,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.721703,-105.104996,266,08059,"Okane Park, Washington Heights Park"
1155,8248,EMORY ELEMENTARY SCHOOL,80 SOUTH TELLER STREET,LAKEWOOD,CO,80226,3039827407,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.716118,-105.076767,266,08059,"Okane Park, Washington Heights Park"
1190,5004,LASLEY ELEMENTARY SCHOOL,1401 SOUTH KENDALL STREET,LAKEWOOD,CO,80226,3039829720,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.715919,-105.066292,266,08059,"Okane Park, Washington Heights Park"
1205,5892,MILLER SPECIAL EDUCATION,200 KIPLING STREET,LAKEWOOD,CO,80226,3039827200,Preschool,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.721931,-105.109543,266,08059,"Okane Park, Washington Heights Park"
1213,6237,NEW AMERICA SCHOOL,5806 W ALAMEDA AVE,LAKEWOOD,CO,80226,3038943171,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.711056,-105.060455,266,08059,"Okane Park, Washington Heights Park"
1243,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,8425 WEST 1ST AVENUE,LAKEWOOD,CO,80226,3039827325,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.718498,-105.091545,266,08059,"Okane Park, Washington Heights Park"
1136,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,4441 SALVIA STREET,GOLDEN,CO,80403,3032711977,Preschool,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.774666,-105.188988,262,08059,Long Lake Ranch Park and North Table Mountain
1160,2866,FAIRMOUNT ELEMENTARY SCHOOL,15975 WEST 50TH AVENUE,GOLDEN,CO,80403,3039825422,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.786629,-105.178215,262,08059,Long Lake Ranch Park and North Table Mountain
1152,2496,EDGEWATER ELEMENTARY SCHOOL,5570 WEST 24TH AVENUE,EDGEWATER,CO,80214,3039826050,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.751175,-105.061729,265,08059,Northeast Lakewood
1158,2820,EVERITT MIDDLE SCHOOL,3900 KIPLING STREET,WHEAT RIDGE,CO,80033,3039821580,7th Grade,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.771076,-105.109497,265,08059,Northeast Lakewood
1182,4422,JEFFERSON JUNIOR/SENIOR HIGH SCHOOL,2305 PIERCE STREET,EDGEWATER,CO,80214,3039826056,7th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.749195,-105.07209,265,08059,Northeast Lakewood
1197,5354,LUMBERG ELEMENTARY SCHOOL,6705 WEST 22ND AVENUE,EDGEWATER,CO,80214,3039826182,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.749493,-105.068336,265,08059,Northeast Lakewood
1245,8223,STEVENS ELEMENTARY SCHOOL,4001 REED STREET,WHEAT RIDGE,CO,80033,3039822198,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.771858,-105.074478,265,08059,Northeast Lakewood
1268,9510,WHEAT RIDGE HIGH SCHOOL,9505 WEST 32ND AVENUE,WHEAT RIDGE,CO,80033,3039827695,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.762093,-105.104156,265,08059,Northeast Lakewood
1269,9638,WILMORE DAVIS ELEMENTARY SCHOOL,7975 WEST 41ST AVENUE,WHEAT RIDGE,CO,80033,3039822890,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.773041,-105.085785,265,08059,Northeast Lakewood
224,2382,EAST ELEMENTARY SCHOOL,5933 SOUTH FAIRFIELD STREET,LITTLETON,CO,80120,3033474450,Kindergarten,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.608662,-104.990616,273,08005,Northeast Littleton
225,2804,EUCLID MIDDLE SCHOOL,777 WEST EUCLID AVENUE,LITTLETON,CO,80120,3033477800,6th Grade,8th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.597015,-104.997032,273,08005,Northeast Littleton
235,5233,LITTLETON PREP CHARTER SCHOOL,5301 S. BANNOCK ST.,LITTLETON,CO,80120,3037341995,Preschool,8th Grade,140,LITTLETON 6,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.61977,-104.99041,273,08005,Northeast Littleton
237,8064,MOODY ELEMENTARY SCHOOL,6390 SOUTH WINDERMERE STREET,LITTLETON,CO,80120,3033474600,Preschool,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.600746,-105.006866,273,08005,Northeast Littleton
1147,2194,DEVINNY ELEMENTARY SCHOOL,1725 SOUTH WRIGHT STREET,LAKEWOOD,CO,80228,3039829200,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.684292,-105.136757,267,08059,Hayden Green Mountain Park
1150,2300,DUNSTAN MIDDLE SCHOOL,1855 SOUTH WRIGHT STREET,LAKEWOOD,CO,80228,3039829270,7th Grade,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.683933,-105.136246,267,08059,Hayden Green Mountain Park
1163,3025,FOOTHILLS ELEMENTARY SCHOOL,13165 WEST OHIO AVENUE,LAKEWOOD,CO,80228,3039829324,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.702271,-105.145966,267,08059,Hayden Green Mountain Park
1167,3450,GLENNON HEIGHTS ELEMENTARY SCHOOL,11025 WEST GLENNON DRIVE,LAKEWOOD,CO,80226,3039828240,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.706249,-105.121918,267,08059,Hayden Green Mountain Park
1172,3624,GREEN MOUNTAIN ELEMENTARY SCHOOL,12250 WEST KENTUCKY DRIVE,LAKEWOOD,CO,80228,3039829380,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.69965,-105.132217,267,08059,Hayden Green Mountain Park
1173,3628,GREEN MOUNTAIN HIGH SCHOOL,13175 W GREEN MOUNTAIN DRIVE,LAKEWOOD,CO,80228,3039829500,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.692417,-105.146233,267,08059,Hayden Green Mountain Park
1175,4190,HUTCHINSON ELEMENTARY SCHOOL,12900 WEST UTAH AVENUE,LAKEWOOD,CO,80228,3039829561,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.681499,-105.144806,267,08059,Hayden Green Mountain Park
1188,4830,KYFFIN ELEMENTARY SCHOOL,205 NORTH FLORA WAY,GOLDEN,CO,80401,3039825760,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.719612,-105.158401,267,08059,Hayden Green Mountain Park
1195,5623,LONGVIEW HIGH SCHOOL,13301 WEST 2ND PLACE,LAKEWOOD,CO,80228,3039828523,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.716026,-105.147453,267,08059,Hayden Green Mountain Park
1202,34,MC LAIN COMMUNITY HIGH SCHOOL,13600 WEST 2ND PLACE,LAKEWOOD,CO,80228,3039827462,8th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.716492,-105.150696,267,08059,Hayden Green Mountain Park
1203,33,MC LAIN HIGH SCHOOL,13600 WEST 2ND PLACE,LAKEWOOD,CO,80228,3039827460,7th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.716492,-105.150696,267,08059,Hayden Green Mountain Park
1233,7483,ROONEY RANCH ELEMENTARY SCHOOL,2200 SOUTH COORS STREET,LAKEWOOD,CO,80228,3039829620,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.677101,-105.152725,267,08059,Hayden Green Mountain Park
1258,9234,WARREN TECH CENTRAL,13300 WEST 2ND PLACE,LAKEWOOD,CO,80228,3039828600,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.716064,-105.147591,267,08059,Hayden Green Mountain Park
1111,1451,ADDENBROOKE CLASSICAL ACADEMY,480 SOUTH KIPLING,LAKEWOOD,CO,80215,3039865791,6th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,Y,Public School Physical Address,JEFFERSON,39.707111,-105.109451,268,08059,South Lakewood
1113,108,ALAMEDA INTERNATIONAL JUNIOR/SENIOR HIGH SCHOOL,1255 SOUTH WADSWORTH BLVD,LAKEWOOD,CO,80232,3039828160,7th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.693951,-105.081764,268,08059,South Lakewood
1118,664,BEAR CREEK HIGH SCHOOL,9800 WEST DARTMOUTH PLACE,LAKEWOOD,CO,80227,3039828855,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.660732,-105.109123,268,08059,South Lakewood
1119,660,BEAR CREEK K-8 SCHOOL,9601 WEST DARTMOUTH PLACE,LAKEWOOD,CO,80227,3039828714,Kindergarten,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.659504,-105.104637,268,08059,South Lakewood
1121,724,BELMAR ELEMENTARY SCHOOL,885 SOUTH GARRISON STREET,LAKEWOOD,CO,80226,3039828220,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.700409,-105.10038,268,08059,South Lakewood
1129,1318,CARMODY MIDDLE SCHOOL,2050 S KIPLING STREET,LAKEWOOD,CO,80227,3039828930,7th Grade,8th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.680206,-105.109642,268,08059,South Lakewood
1171,3622,GREEN GABLES ELEMENTARY SCHOOL,8701 WEST WOODARD DRIVE,LAKEWOOD,CO,80227,3039828314,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.678921,-105.094154,268,08059,South Lakewood
1186,4550,KENDRICK LAKES ELEMENTARY SCHOOL,1350 SOUTH HOYT STREET,LAKEWOOD,CO,80232,3039828324,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.692116,-105.105049,268,08059,South Lakewood
1220,6808,PATTERSON INTERNATIONAL SCHOOL,1263 SOUTH DUDLEY STREET,LAKEWOOD,CO,80232,3039828470,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.693661,-105.095268,268,08059,South Lakewood
1266,9412,WESTGATE ELEMENTARY SCHOOL,8550 WEST VASSAR DRIVE,LAKEWOOD,CO,80227,3039829130,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.669151,-105.092781,268,08059,South Lakewood
223,1382,CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,3306 WEST BERRY AVENUE,LITTLETON,CO,80123,3033474425,Kindergarten,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.616985,-105.030495,269,08005,Bowels Grove Park
228,3472,GODDARD MIDDLE SCHOOL,3800 WEST BERRY AVENUE,LITTLETON,CO,80123,3033477850,6th Grade,8th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.616875,-105.038185,269,08005,Bowels Grove Park
21,1020,BRIGHT HORIZONS PRE-KINDERGARTEN SCHOOL,5321 EAST 136TH AVENUE,BRIGHTON,CO,80601,7209724574,Preschool,Preschool,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.943062,-104.926056,279,08001,Todd Creek and East Thornton
24,2576,CHERRY DRIVE ELEMENTARY SCHOOL,11500 CHERRY DRIVE,THORNTON,CO,80233,7209725300,Kindergarten,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.90424,-104.927078,279,08001,Todd Creek and East Thornton
28,2361,EAGLEVIEW ELEMENTARY SCHOOL,4601 SUMMIT GROVE PARKWAY,THORNTON,CO,80241,7209725760,Kindergarten,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.936409,-104.933167,279,08001,Todd Creek and East Thornton
30,14,GLACIER PEAK ELEMENTARY SCHOOL,12060 JASMINE STREET,BRIGHTON,CO,80605,7209725940,Kindergarten,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.915554,-104.917328,279,08001,Todd Creek and East Thornton
32,4108,HORIZON HIGH SCHOOL,5321 EAST 136TH AVENUE,BRIGHTON,CO,80601,7209724400,9th Grade,12th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.943062,-104.926056,279,08001,Todd Creek and East Thornton
53,6342,SHADOW RIDGE MIDDLE SCHOOL,12551 HOLLY STREET,THORNTON,CO,80602,7209725040,6th Grade,8th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.923656,-104.921936,279,08001,Todd Creek and East Thornton
56,2578,SKYVIEW ELEMENTARY SCHOOL,5021 EAST 123RD AVENUE,THORNTON,CO,80241,7209725620,Kindergarten,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.91877,-104.92852,279,08001,Todd Creek and East Thornton
87,1013,BRANTNER ELEMENTARY SCHOOL,7800 E. 133RD AVENUE,THORNTON,CO,80602,7206855050,Preschool,5th Grade,40,SCHOOL DISTRICT 27J,Denver Metro,N,Public School Physical Address,ADAMS,39.938671,-104.897171,279,08001,Todd Creek and East Thornton
109,9426,WEST RIDGE ELEMENTARY,13102 MONACO STREET,THORNTON,CO,80602,7206855300,Preschool,5th Grade,40,SCHOOL DISTRICT 27J,Denver Metro,N,Public School Physical Address,ADAMS,39.934956,-104.912453,279,08001,Todd Creek and East Thornton
19,70,ADAMS12 FIVE STAR PRESCHOOL,1500 EAST 128TH AVENUE,THORNTON,CO,80241,7209726001,Preschool,Preschool,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.928429,-104.968376,280,08001,North Thornton
23,1480,CENTURY MIDDLE SCHOOL,13000 LAFAYETTE STREET,THORNTON,CO,80241,7209725240,6th Grade,8th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.932472,-104.968445,280,08001,North Thornton
34,2580,HUNTERS GLEN ELEMENTARY SCHOOL,13222 CORONA STREET,THORNTON,CO,80241,7209725440,Preschool,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.936749,-104.973251,280,08001,North Thornton
46,6956,PATHWAYS FUTURE CENTER,550 E. 124TH AVENUE,THORNTON,CO,80241,7209724723,Kindergarten,12th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.921082,-104.981262,280,08001,North Thornton
47,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,13801 GARFIELD PLACE,THORNTON,CO,80602,7209728780,Kindergarten,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.946148,-104.943703,280,08001,North Thornton
52,57,ROCKY TOP MIDDLE SCHOOL,14150 YORK STREET,THORNTON,CO,80602,7209722200,6th Grade,8th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.951347,-104.959267,280,08001,North Thornton
54,7795,SILVER CREEK ELEMENTARY,15101 FILLMORE STRE,THORNTON,CO,80602,7209723941,Kindergarten,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.967682,-104.95446,280,08001,North Thornton
57,1519,STARGATE CHARTER SCHOOL,3951 COTTONWOODLAKES BOULEVARD,THORNTON,CO,80241,3034503936,Kindergarten,10th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,Y,Public School Physical Address,ADAMS,39.934097,-104.940796,280,08001,North Thornton
58,8225,STELLAR ELEMENTARY SCHOOL,3901 EAST 124TH AVENUE,THORNTON,CO,80241,7209722340,Kindergarten,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.921185,-104.941933,280,08001,North Thornton
62,2410,TARVER ELEMENTARY SCHOOL,3500 SUMMIT GROVE PARKWAY,THORNTON,CO,80241,7209725640,Preschool,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.937992,-104.94577,280,08001,North Thornton
71,9682,WOODGLEN ELEMENTARY SCHOOL,11717 MADISON STREET,THORNTON,CO,80233,7209725700,Preschool,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.908371,-104.946053,280,08001,North Thornton
154,7837,FORT LOGAN NORTHGATE,4107 SOUTH FEDERAL BOULEVARD,ENGLEWOOD,CO,80150,7208336988,3rd Grade,8th Grade,123,SHERIDAN 2,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.640919,-105.025429,270,08005,Littleton North
243,6292,VILLAGE AT NORTH,1907 WEST POWERS AVENUE,LITTLETON,CO,80120,3033476980,Preschool,Preschool,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.615185,-105.010414,272,08005,Sterne Park and Slaughterhouse Gulch Park
